date,n1,n2,n3,n4,n5
2019-04-26 05:00:00,0.996,1.042,0.73,-0.591,0.734
2019-04-26 06:00:00,1.188,0.728,-0.28,-0.272,2.006
2019-04-26 07:00:00,-0.31,-0.798,-0.92,-1.292,1.793
2019-04-26 08:00:00,-0.312,1.143,0.262,-0.559,0.472
2019-04-26 09:00:00,1.327,0.655,1.293,-0.321,-1.247
2019-04-26 10:00:00,0.808,1.993,-0.243,0.987,-0.923
2019-04-26 11:00:00,-0.562,1.348,1.711,1.648,-0.057
2019-04-26 12:00:00,2.03,0.678,-0.527,-0.375,0.45
2019-04-26 13:00:00,-0.016,0.27,-1.736,2.154,0.755
2019-04-26 14:00:00,-0.752,-2.036,-1.068,0.006,-1.124
2019-04-26 15:00:00,-0.286,-0.14,-0.227,-1.779,-0.15
2019-04-26 16:00:00,2.205,-1.484,0.42,1.393,0.155
2019-04-26 17:00:00,-0.19,-0.373,-0.514,0.443,-0.56
2019-04-26 18:00:00,0.226,-1.532,-0.939,0.773,0.635
2019-04-26 19:00:00,0.446,0.47,1.107,-0.902,0.347
2019-04-26 20:00:00,0.658,-0.908,0.263,0.72,-1.836
2019-04-26 21:00:00,1.946,-0.263,-0.735,1.494,-0.805
2019-04-26 22:00:00,2.958,1.201,-0.328,-0.829,-1.023
2019-04-26 23:00:00,0.063,1.051,-0.659,-0.16,0.005
2019-04-27 00:00:00,-1.827,-0.743,-1.221,0.151,1.561
2019-04-27 01:00:00,-1.339,-1.627,-0.003,0.248,-1.659
2019-04-27 02:00:00,-0.101,0.485,0.968,-1.098,0.445
2019-04-27 03:00:00,-0.745,-0.899,0.094,-0.975,-0.932
2019-04-27 04:00:00,-0.987,-0.154,-1.361,0.714,-1.27
2019-04-27 05:00:00,0.815,0.372,-1.114,-0.253,-0.291
2019-04-27 06:00:00,0.778,-0.526,-1.961,0.267,-1.041
2019-04-27 07:00:00,0.39,-0.852,-0.471,-1.21,0.382
2019-04-27 08:00:00,-0.151,-0.559,-0.509,-0.514,1.018
2019-04-27 09:00:00,0.031,0.415,-1.385,0.589,0.173
2019-04-27 10:00:00,-0.701,0.864,0.452,-0.322,0.169
2019-04-27 11:00:00,-1.414,-0.558,-0.398,-0.056,-0.659
2019-04-27 12:00:00,-0.362,1.64,0.966,0.745,2.699
2019-04-27 13:00:00,0.548,-0.676,-0.995,0.583,1.309
2019-04-27 14:00:00,-0.786,1.104,-1.797,-0.517,2.133
2019-04-27 15:00:00,-0.23,0.07,-0.359,0.137,1.011
2019-04-27 16:00:00,0.23,0.056,1.547,-1.486,-0.147
2019-04-27 17:00:00,0.575,-1.274,1.12,0.919,0.898
2019-04-27 18:00:00,0.417,-0.627,-0.381,0.187,1.284
2019-04-27 19:00:00,-0.746,-0.238,-0.778,-0.547,-1.454
2019-04-27 20:00:00,0.454,0.599,-0.358,-0.143,-1.186
2019-04-27 21:00:00,-0.436,0.365,0.124,-2.296,0.429
2019-04-27 22:00:00,0.4,-0.31,-0.158,-0.8,0.712
2019-04-27 23:00:00,-0.1,1.526,0.463,0.813,-0.717
2019-04-28 00:00:00,0.598,-0.773,-0.293,0.36,0.38
2019-04-28 01:00:00,1.271,0.168,-0.851,0.648,-0.288
2019-04-28 02:00:00,-0.605,0.638,1.071,-1.537,-0.637
2019-04-28 03:00:00,-0.401,-0.794,0.276,0.506,-0.342
2019-04-28 04:00:00,0.113,1.02,0.771,-0.225,0.413
2019-04-28 05:00:00,-0.363,-0.305,0.774,1.456,-1.351
2019-04-28 06:00:00,1.543,0.006,-1.131,0.547,-1.261
2019-04-28 07:00:00,0.299,0.541,-0.756,-1.209,-0.346
2019-04-28 08:00:00,0.559,-1.737,-0.388,0.567,0.261
2019-04-28 09:00:00,0.086,-1.446,-0.449,-0.84,1.015
2019-04-28 10:00:00,-1.199,0.128,-0.459,-0.076,-0.91
2019-04-28 11:00:00,-1.488,-0.051,-0.502,-0.717,0.02
2019-04-28 12:00:00,-0.424,-0.865,0.372,-1.578,-1.02
2019-04-28 13:00:00,0.669,0.998,0.23,-0.392,-0.295
2019-04-28 14:00:00,-0.307,-0.198,-0.196,-0.316,0.309
2019-04-28 15:00:00,-1.04,0.58,-0.241,0.137,-0.565
2019-04-28 16:00:00,-0.51,-0.293,0.224,-0.788,-0.557
2019-04-28 17:00:00,2.075,-0.746,0.809,0.646,0.075
2019-04-28 18:00:00,-1.704,0.164,-0.696,-1.381,-1.466
2019-04-28 19:00:00,1.694,0.308,1.163,-0.594,-0.931
2019-04-28 20:00:00,-0.711,0.395,1.15,-0.412,-0.219
2019-04-28 21:00:00,0.597,-0.129,1.651,-0.955,0.398
2019-04-28 22:00:00,-0.077,1.118,-0.692,0.364,-0.317
2019-04-28 23:00:00,0.796,0.85,-0.815,-0.308,-0.808
2019-04-29 00:00:00,-0.102,-0.789,1.79,-0.223,0.416
2019-04-29 01:00:00,-0.09,1.845,1.51,0.159,-1.342
2019-04-29 02:00:00,0.339,2.163,-2.353,-0.874,-0.736
2019-04-29 03:00:00,0.432,0.402,-0.849,0.128,0.773
2019-04-29 04:00:00,-0.116,-1.121,-0.045,0.834,-1.09
2019-04-29 05:00:00,-1.074,-0.766,-0.354,-0.119,-1.422
2019-04-29 06:00:00,-1.529,-0.038,-1.271,0.702,0.689
2019-04-29 07:00:00,-0.014,-0.634,-0.651,-2.755,1.517
2019-04-29 08:00:00,-1.147,1.633,-0.078,0.758,0.584
2019-04-29 09:00:00,-0.516,-0.278,1.729,-1.949,0.16
2019-04-29 10:00:00,-0.184,1.079,-0.19,-1.017,-0.888
2019-04-29 11:00:00,0.166,-0.298,-0.278,-0.338,-0.501
2019-04-29 12:00:00,1.347,-0.677,2.411,-0.847,-0.401
2019-04-29 13:00:00,1.45,-0.053,0.675,0.102,-1.057
2019-04-29 14:00:00,-0.86,-2.131,-1.764,-0.197,0.389
2019-04-29 15:00:00,-0.73,1.308,-0.768,1.347,-2.945
2019-04-29 16:00:00,-1.158,1.511,-0.914,0.592,-0.692
2019-04-29 17:00:00,-0.148,-0.164,0.291,0.072,-0.873
2019-04-29 18:00:00,0.392,0.646,-1.429,0.328,2.204
2019-04-29 19:00:00,1.902,1.021,-1.242,-0.01,1.835
2019-04-29 20:00:00,1.004,0.459,0.502,-0.49,2.021
2019-04-29 21:00:00,-1.724,0.668,-1.684,0.389,-1.657
2019-04-29 22:00:00,-0.314,-2.035,-0.343,-0.715,-0.924
2019-04-29 23:00:00,-0.717,0.058,0.148,0.507,-1.58
2019-04-30 00:00:00,0.573,-0.383,1.984,-0.031,0.089
2019-04-30 01:00:00,-0.124,0.545,0.041,0.413,2.278
2019-04-30 02:00:00,0.512,0.048,0.136,-0.516,0.514
2019-04-30 03:00:00,-0.7,0.408,-1.511,-0.35,-0.399
2019-04-30 04:00:00,0.268,1.094,-0.733,-0.946,1.363
2019-04-30 05:00:00,-0.006,1.357,-0.728,1.711,0.879
2019-04-30 06:00:00,0.42,0.075,1.116,0.014,-0.637
2019-04-30 07:00:00,0.768,0.287,0.868,-1.689,0.646
2019-04-30 08:00:00,-0.366,-1.658,-1.128,0.789,0.794
2019-04-30 09:00:00,1.608,1.09,0.133,-0.371,-1.361
2019-04-30 10:00:00,-1.413,0.447,-0.158,-2.181,-1.932
2019-04-30 11:00:00,0.815,-1.079,-0.183,-1.009,-0.461
2019-04-30 12:00:00,0.324,0.55,0.936,0.685,-0.36
2019-04-30 13:00:00,0.539,-2.075,-0.857,-0.12,1.202
2019-04-30 14:00:00,1.196,-0.282,1.254,0.597,0.483
2019-04-30 15:00:00,-0.541,0.764,0.357,1.696,-0.604
2019-04-30 16:00:00,2.004,0.988,1.171,1.097,-1.668
2019-04-30 17:00:00,-0.239,2.056,0.61,-1.283,0.272
2019-04-30 18:00:00,0.784,-0.574,0.89,1.078,-0.501
2019-04-30 19:00:00,0.523,0.298,0.604,-0.225,-1.733
2019-04-30 20:00:00,1.104,0.524,0.304,0.907,0.577
2019-04-30 21:00:00,-1.8,0.176,-0.094,-1.397,0.136
2019-04-30 22:00:00,0.323,0.15,1.369,0.047,-0.659
2019-04-30 23:00:00,-0.497,-0.042,-1.121,1.696,-0.152
2019-05-01 00:00:00,0.421,1.508,0.948,-0.145,0.389
2019-05-01 01:00:00,-0.217,0.499,0.58,-0.002,-0.497
2019-05-01 02:00:00,1.736,-0.687,-0.517,-0.54,1.101
2019-05-01 03:00:00,0.057,1.816,1.537,0.422,-0.899
2019-05-01 04:00:00,-0.107,0.084,0.19,1.046,-0.34
2019-05-01 05:00:00,0.12,0.238,-0.467,0.319,-1.68
2019-05-01 06:00:00,2.525,1.582,-0.304,-1.064,0.369
2019-05-01 07:00:00,0.06,1.076,-0.024,-1.86,-0.814
2019-05-01 08:00:00,0.376,-1.084,0.288,0.226,0.686
2019-05-01 09:00:00,0.192,1.348,0.828,0.948,0.026
2019-05-01 10:00:00,0.877,0.392,0.449,1.204,-1.519
2019-05-01 11:00:00,-0.534,-0.771,1.263,-0.481,-0.544
2019-05-01 12:00:00,-0.656,0.681,-1.415,-1.394,-0.247
2019-05-01 13:00:00,0.573,-0.273,-1.259,-1.513,-0.387
2019-05-01 14:00:00,0.204,0.529,0.283,-0.032,-2.625
2019-05-01 15:00:00,0.651,-0.71,-0.299,0.751,0.04
2019-05-01 16:00:00,-0.794,0.266,0.654,0.739,0.305
2019-05-01 17:00:00,0.241,1.717,-0.079,1.069,0.862
2019-05-01 18:00:00,-1.184,-0.479,0.265,-0.158,1.657
2019-05-01 19:00:00,1.27,1.675,1.097,1.018,0.846
2019-05-01 20:00:00,-2.096,0.755,-0.017,1.261,-0.755
2019-05-01 21:00:00,0.084,-0.555,-0.935,0.549,1.099
2019-05-01 22:00:00,-0.233,-0.453,1.001,-1.015,0.942
2019-05-01 23:00:00,-2.378,-1.142,0.772,0.492,-0.578
2019-05-02 00:00:00,-0.198,-1.073,-0.559,0.822,0.206
2019-05-02 01:00:00,0.309,-1.012,-0.688,-0.91,0.401
2019-05-02 02:00:00,-1.067,-0.486,0.514,-1.098,-2.098
2019-05-02 03:00:00,-0.739,1.472,-0.292,0.905,-0.277
2019-05-02 04:00:00,-0.586,-0.922,1.478,0.084,0.687
2019-05-02 05:00:00,1.527,-1.551,-1.249,-0.342,-1.021
2019-05-02 06:00:00,0.94,-1.374,-2.856,-0.74,0.697
2019-05-02 07:00:00,1.554,0.334,1.131,1.859,-1.524
2019-05-02 08:00:00,-1.262,-1.198,-1.322,-0.95,-0.362
2019-05-02 09:00:00,-0.395,1.402,1.761,-0.643,-1.968
2019-05-02 10:00:00,-0.628,0.366,0.323,-0.909,1.334
2019-05-02 11:00:00,1.248,-0.406,-2.329,0.807,-1.916
2019-05-02 12:00:00,-0.63,0.149,-0.523,-0.815,2.114
2019-05-02 13:00:00,-1.241,-1.626,-1.316,0.748,-0.898
2019-05-02 14:00:00,-0.31,0.712,0.539,1.104,-0.527
2019-05-02 15:00:00,0.074,0.332,0.656,0.186,-0.878
2019-05-02 16:00:00,0.602,0.28,0.893,-1.107,-1.298
2019-05-02 17:00:00,-1.019,-1.291,-0.448,-0.168,0.194
2019-05-02 18:00:00,-0.192,0.938,1.946,1.85,-0.181
2019-05-02 19:00:00,1.295,-0.015,0.871,-0.464,0.662
2019-05-02 20:00:00,0.184,1.834,-0.639,2.011,-0.463
2019-05-02 21:00:00,-0.119,-0.107,1.3,-0.027,2.033
2019-05-02 22:00:00,0.603,0.53,-1.537,-0.015,1.283
2019-05-02 23:00:00,-0.419,-1.299,0.108,1.125,0.187
2019-05-03 00:00:00,-0.436,1.469,-1.219,-1.108,0.596
2019-05-03 01:00:00,-0.254,-1.411,-1.169,0.854,0.031
2019-05-03 02:00:00,-0.674,-0.025,0.721,-0.791,0.565
2019-05-03 03:00:00,1.242,-0.499,1.26,-1.003,0.415
2019-05-03 04:00:00,0.967,-0.905,-1.159,1.599,-0.316
2019-05-03 05:00:00,0.889,0.74,0.803,0.092,-0.508
2019-05-03 06:00:00,-1.247,1.228,0.282,-1.379,-0.392
2019-05-03 07:00:00,0.831,-1.136,-1.526,-0.108,-0.262
2019-05-03 08:00:00,0.737,-1.841,-0.597,-1.245,1.894
2019-05-03 09:00:00,0.449,0.138,1.015,0.04,-1.843
2019-05-03 10:00:00,-1.147,-1.617,-0.954,0.607,1.265
2019-05-03 11:00:00,0.165,1.166,-0.232,-0.751,1.495
2019-05-03 12:00:00,1.173,0.881,-0.149,0.687,1.244
2019-05-03 13:00:00,0.096,-1.399,1.766,-0.357,-0.603
2019-05-03 14:00:00,0.1,0.172,1.027,0.591,-0.151
2019-05-03 15:00:00,2.146,2.072,0.905,0.038,0.313
2019-05-03 16:00:00,0.176,-0.639,1.166,-0.035,0.255
2019-05-03 17:00:00,-1.782,-0.947,-0.411,0.997,-0.75
2019-05-03 18:00:00,1.218,0.658,0.382,1.617,-0.092
2019-05-03 19:00:00,0.929,-1.295,-0.554,-1.127,-0.481
2019-05-03 20:00:00,-1.93,-0.218,-0.991,1.513,-1.969
2019-05-03 21:00:00,-0.659,-0.001,0.602,-0.271,0.477
2019-05-03 22:00:00,0.841,-0.574,0.2,-0.15,-0.126
2019-05-03 23:00:00,-2.609,1.76,-1.794,2.487,-1.45
2019-05-04 00:00:00,-0.925,1.286,0.465,0.199,-1.306
2019-05-04 01:00:00,1.312,0.98,0.571,0.26,0.066
2019-05-04 02:00:00,-1.333,0.981,-0.496,1.257,-1.241
2019-05-04 03:00:00,-1.043,-0.504,-0.512,-0.885,-1.747
2019-05-04 04:00:00,0.737,0.685,-0.212,1.275,-0.33
2019-05-04 05:00:00,-0.954,-0.67,2.187,-0.684,0.354
2019-05-04 06:00:00,-0.817,1.174,-2.614,-0.106,-0.484
2019-05-04 07:00:00,-2.473,0.025,1.078,0.456,-1.109
2019-05-04 08:00:00,0.482,-0.767,0.783,1.154,0.678
2019-05-04 09:00:00,-1.192,-0.141,1.359,-2.715,-0.067
2019-05-04 10:00:00,-0.039,-0.415,-1.065,-0.598,-1.606
2019-05-04 11:00:00,-0.306,0.638,0.827,-0.979,-1.793
2019-05-04 12:00:00,0.699,0.812,1.13,1.407,0.822
2019-05-04 13:00:00,-0.644,-0.909,-1.957,1.823,-0.169
2019-05-04 14:00:00,0.731,0.696,1.05,0.703,0.437
2019-05-04 15:00:00,-1.002,-0.101,1.059,1.524,0.789
2019-05-04 16:00:00,-1.587,-0.337,1.137,0.661,-0.11
2019-05-04 17:00:00,-1.641,0.626,1.074,1.016,-0.695
2019-05-04 18:00:00,0.533,-1.056,0.467,-0.315,-1.087
2019-05-04 19:00:00,0.297,1.119,0.848,-2.299,0.858
2019-05-04 20:00:00,-0.616,0.063,-0.348,1.011,-0.02
2019-05-04 21:00:00,0.733,0.154,0.939,0.823,0.203
2019-05-04 22:00:00,0.72,-1.037,-0.435,1.49,-1.256
2019-05-04 23:00:00,0.068,0.511,0.66,-0.413,0.272
2019-05-05 00:00:00,-0.391,1.655,0.87,0.57,-0.23
2019-05-05 01:00:00,0.298,-0.672,-0.271,0.715,-1.544
2019-05-05 02:00:00,-0.136,0.643,-1.034,0.885,-0.748
2019-05-05 03:00:00,0.492,-0.256,0.364,0.129,0.151
2019-05-05 04:00:00,0.451,0.722,0.555,0.269,-0.943
2019-05-05 05:00:00,0.235,-0.232,-0.416,-1.493,-0.454
2019-05-05 06:00:00,-0.57,-0.115,-0.648,-2.199,1.287
2019-05-05 07:00:00,-0.626,0.614,-1.231,0.331,0.334
2019-05-05 08:00:00,0.809,-0.381,-0.494,-1.704,-0.013
2019-05-05 09:00:00,0.003,-1.047,-0.089,-0.07,0.789
2019-05-05 10:00:00,1.174,-0.079,1.571,-2.324,0.371
2019-05-05 11:00:00,-0.202,0.959,-0.457,0.431,-0.178
2019-05-05 12:00:00,1.31,1.107,-0.113,1.69,-1.963
2019-05-05 13:00:00,0.971,-0.223,1.451,-0.415,-0.39
2019-05-05 14:00:00,-0.798,-0.589,0.754,-2.828,1.08
2019-05-05 15:00:00,0.061,0.2,-0.464,0.28,1.224
2019-05-05 16:00:00,1.186,-1.204,-0.182,-0.367,1.345
2019-05-05 17:00:00,1.402,0.077,-0.566,1.326,1.116
2019-05-05 18:00:00,-0.656,-0.004,0.772,-0.506,1.321
2019-05-05 19:00:00,-0.714,-1.192,0.78,0.639,1.977
2019-05-05 20:00:00,0.47,0.336,0.987,2.138,1.179
2019-05-05 21:00:00,-0.056,0.878,-0.834,1.065,-1.388
2019-05-05 22:00:00,0.161,0.613,-1.055,0.089,-0.729
2019-05-05 23:00:00,2.135,1.896,-1.696,-0.378,-0.492
2019-05-06 00:00:00,-0.233,0.156,0.507,0.998,-1.655
2019-05-06 01:00:00,-0.728,0.495,-1.823,1.512,0.949
2019-05-06 02:00:00,-0.905,-0.587,-0.031,1.108,-0.599
2019-05-06 03:00:00,-1.057,0.821,0.353,-0.678,0.292
2019-05-06 04:00:00,1.229,2.315,0.022,-0.319,-0.492
2019-05-06 05:00:00,0.236,-0.442,0.471,-0.807,-0.866
2019-05-06 06:00:00,-0.003,1.872,1.141,-0.424,1.563
2019-05-06 07:00:00,0.109,0.744,-1.036,0.968,-0.626
2019-05-06 08:00:00,1.188,-0.433,0.673,-0.02,0.65
2019-05-06 09:00:00,-0.87,-0.736,-0.08,-0.737,-0.036
2019-05-06 10:00:00,-0.711,-0.245,-0.461,-0.59,-1.038
2019-05-06 11:00:00,-0.472,-0.816,1.397,1.127,-1.01
2019-05-06 12:00:00,-0.546,-1.359,0.587,0.945,1.347
2019-05-06 13:00:00,0.763,0.645,-0.922,-0.752,-1.025
2019-05-06 14:00:00,-0.774,-1.717,-1.058,-0.841,2.37
2019-05-06 15:00:00,1.329,0.89,0.603,-1.414,1.46
2019-05-06 16:00:00,-1.553,1.119,-0.134,-0.554,0.609
2019-05-06 17:00:00,-0.824,-1.346,0.348,-1.12,0.327
2019-05-06 18:00:00,-0.087,0.475,-0.666,-0.603,-0.042
2019-05-06 19:00:00,-1.193,-0.585,-0.53,-0.573,-0.626
2019-05-06 20:00:00,2.04,0.451,-1.699,-1.775,0.984
2019-05-06 21:00:00,0.389,0.612,0.076,-0.007,-1.502
2019-05-06 22:00:00,-0.319,-2.048,-0.394,-1.554,-0.035
2019-05-06 23:00:00,1.135,-0.815,0.194,2.729,0.398
2019-05-07 00:00:00,-1.262,0.74,0.052,-0.127,-0.489
2019-05-07 01:00:00,-0.625,0.564,-0.597,-0.522,-0.95
2019-05-07 02:00:00,1.274,1.275,0.835,-1.782,0.304
2019-05-07 03:00:00,-0.167,-1.33,-0.566,0.449,-0.431
2019-05-07 04:00:00,0.583,-1.789,-1.291,0.06,0.845
2019-05-07 05:00:00,0.074,-0.137,1.081,-0.164,-1.087
2019-05-07 06:00:00,0.641,0.871,-2.939,1.601,-0.396
2019-05-07 07:00:00,-0.688,-0.666,0.474,0.146,0.177
2019-05-07 08:00:00,-0.83,0.604,-1.25,-1.522,2.492
2019-05-07 09:00:00,-0.997,-0.747,0.144,-0.178,1.463
2019-05-07 10:00:00,-0.152,2.155,-0.316,-2.34,0.69
2019-05-07 11:00:00,0.764,0.124,0.863,-0.501,-0.983
2019-05-07 12:00:00,1.258,-0.392,1.431,0.221,1.045
2019-05-07 13:00:00,0.526,-0.234,-1.306,-1.96,1.081
2019-05-07 14:00:00,-1.727,1.008,0.876,0.605,0.985
2019-05-07 15:00:00,0.991,-0.891,0.132,2.071,-1.075
2019-05-07 16:00:00,-0.194,-0.856,2.362,-0.536,0.252
2019-05-07 17:00:00,-0.57,0.076,1.215,-0.371,-2.541
2019-05-07 18:00:00,-1.774,-0.934,0.031,0.611,1.031
2019-05-07 19:00:00,1.864,0.777,1.54,-1.715,0.672
2019-05-07 20:00:00,2.236,0.815,1.218,0.685,-0.949
2019-05-07 21:00:00,-0.434,-1.116,0.924,0.33,-0.806
2019-05-07 22:00:00,0.237,0.41,-0.572,-1.125,-0.72
2019-05-07 23:00:00,0.28,-1.046,0.406,1.187,-0.098
2019-05-08 00:00:00,0.96,0.011,0.068,1.706,0.398
2019-05-08 01:00:00,0.64,-0.754,0.932,-0.641,0.68
2019-05-08 02:00:00,-0.671,-0.422,1.329,-0.261,-0.035
2019-05-08 03:00:00,-0.191,-0.913,-0.335,0.533,-0.243
2019-05-08 04:00:00,-1.552,-0.253,-1.013,-1.223,-0.923
2019-05-08 05:00:00,-0.123,-0.624,0.383,0.06,0.773
2019-05-08 06:00:00,-0.136,0.362,0.443,-0.111,0.877
2019-05-08 07:00:00,1.056,1.181,0.627,-0.161,0.597
2019-05-08 08:00:00,0.367,-0.392,2.29,-0.582,1.604
2019-05-08 09:00:00,1.702,0.235,0.257,1.331,-0.234
2019-05-08 10:00:00,-1.46,-0.079,-0.199,1.934,-0.178
2019-05-08 11:00:00,-0.096,-0.226,-0.769,0.376,0.965
2019-05-08 12:00:00,0.416,0.104,0.295,0.021,2.172
2019-05-08 13:00:00,0.462,0.397,-0.601,-0.636,0.167
2019-05-08 14:00:00,0.355,0.121,1.907,0.144,-0.708
2019-05-08 15:00:00,0.796,0.829,-1.762,0.302,1.867
2019-05-08 16:00:00,-0.444,0.213,1.496,1.649,-0.725
2019-05-08 17:00:00,-3.317,-0.086,-0.065,0.619,0.157
2019-05-08 18:00:00,0.912,1.728,-0.3,0.329,-0.454
2019-05-08 19:00:00,2.114,-0.673,0.747,-0.323,-1.506
2019-05-08 20:00:00,-0.267,1.219,-1.284,-1.5,-0.072
2019-05-08 21:00:00,0.089,-1.678,-0.549,0.486,-0.504
2019-05-08 22:00:00,1.319,-0.047,-0.59,1.176,-2.369
2019-05-08 23:00:00,-0.589,-0.878,1.072,1.153,-1.341
2019-05-09 00:00:00,1.512,-0.737,0.569,0.305,-0.776
2019-05-09 01:00:00,-0.236,0.613,0.806,-0.118,-0.433
2019-05-09 02:00:00,1.346,-0.126,0.405,0.146,0.939
2019-05-09 03:00:00,0.545,0.55,1.622,0.076,-0.07
2019-05-09 04:00:00,-0.35,1.253,0.983,-0.085,1.128
2019-05-09 05:00:00,-1.797,0.307,0.062,1.297,1.0
2019-05-09 06:00:00,-1.653,0.241,2.094,0.281,0.821
2019-05-09 07:00:00,0.181,1.773,1.717,1.634,-0.415
2019-05-09 08:00:00,-1.205,1.281,1.629,-0.577,-0.023
2019-05-09 09:00:00,-1.692,-0.772,-1.032,-0.874,1.539
2019-05-09 10:00:00,-2.326,0.837,-1.232,-0.69,-1.209
2019-05-09 11:00:00,-0.098,0.725,0.959,-0.373,-0.39
2019-05-09 12:00:00,-1.623,-1.524,-0.636,0.523,-0.861
2019-05-09 13:00:00,-1.234,-1.248,-1.778,-2.423,-0.973
2019-05-09 14:00:00,1.427,0.427,0.241,0.088,0.863
2019-05-09 15:00:00,0.453,0.166,-0.087,-0.671,-1.584
2019-05-09 16:00:00,1.198,-0.872,0.861,0.39,-1.32
2019-05-09 17:00:00,-1.264,-0.965,-0.136,-0.289,-0.668
2019-05-09 18:00:00,-1.111,-0.378,0.721,-0.734,0.818
2019-05-09 19:00:00,-0.014,1.527,1.049,0.424,0.37
2019-05-09 20:00:00,-2.008,0.324,-0.683,0.806,-0.522
2019-05-09 21:00:00,0.372,-0.257,0.228,0.932,-0.346
2019-05-09 22:00:00,-1.23,-0.335,2.197,-1.315,0.874
2019-05-09 23:00:00,0.348,-0.082,-0.051,0.503,0.135
2019-05-10 00:00:00,-2.07,0.337,-1.11,0.648,-0.858
2019-05-10 01:00:00,-1.116,1.709,-0.683,0.26,-0.769
2019-05-10 02:00:00,-0.119,-1.654,-0.793,0.075,-1.123
2019-05-10 03:00:00,-0.857,0.568,0.035,0.297,-0.723
2019-05-10 04:00:00,0.065,-0.976,0.825,0.247,-0.344
2019-05-10 05:00:00,-0.684,0.235,-0.698,-0.832,-0.024
2019-05-10 06:00:00,-0.713,1.287,0.579,-1.293,-1.28
2019-05-10 07:00:00,0.25,-1.384,0.664,-0.61,-0.621
2019-05-10 08:00:00,-0.455,-1.243,-0.686,-1.331,0.659
2019-05-10 09:00:00,-0.762,-0.812,-0.022,-0.428,-0.261
2019-05-10 10:00:00,-0.622,0.11,-1.357,0.797,0.016
2019-05-10 11:00:00,-0.714,0.758,2.034,-0.375,-0.937
2019-05-10 12:00:00,-0.825,-1.242,-0.364,-0.442,0.102
2019-05-10 13:00:00,0.617,0.53,-0.015,1.382,-0.341
2019-05-10 14:00:00,0.544,0.741,-1.152,1.084,0.285
2019-05-10 15:00:00,0.19,-0.018,-0.186,-0.494,0.302
2019-05-10 16:00:00,-1.579,-0.674,0.785,0.516,0.027
2019-05-10 17:00:00,0.305,0.525,0.626,-0.474,-1.585
2019-05-10 18:00:00,0.604,0.461,-1.281,1.526,-1.434
2019-05-10 19:00:00,-1.072,0.529,-1.048,0.242,0.692
2019-05-10 20:00:00,1.087,-0.21,-0.134,-0.22,0.614
2019-05-10 21:00:00,0.505,0.818,-0.067,0.008,-2.846
2019-05-10 22:00:00,1.158,-2.87,0.613,0.324,-0.809
2019-05-10 23:00:00,1.903,-1.305,-0.366,-1.096,-0.489
2019-05-11 00:00:00,-1.121,-0.038,-0.24,0.271,-0.477
2019-05-11 01:00:00,0.627,-2.241,-1.064,1.039,-0.192
2019-05-11 02:00:00,-0.883,-0.286,0.323,-0.277,0.158
2019-05-11 03:00:00,-0.677,-2.519,0.376,-0.213,-0.042
2019-05-11 04:00:00,0.084,0.395,-0.601,-0.998,-2.735
2019-05-11 05:00:00,-0.89,1.783,-0.985,0.378,-0.712
2019-05-11 06:00:00,-0.346,-0.52,-0.536,-1.524,1.093
2019-05-11 07:00:00,1.591,2.395,-1.692,-0.419,0.111
2019-05-11 08:00:00,-0.227,1.027,0.168,2.159,2.264
2019-05-11 09:00:00,-0.521,1.144,0.037,-0.54,0.46
2019-05-11 10:00:00,0.58,0.541,0.141,-0.722,-0.076
2019-05-11 11:00:00,-0.621,-0.213,-1.497,-0.162,-0.202
2019-05-11 12:00:00,0.152,-1.065,-0.188,0.427,-1.042
2019-05-11 13:00:00,-0.839,-0.318,-0.741,1.294,-1.817
2019-05-11 14:00:00,0.595,-0.366,-1.781,0.045,0.946
2019-05-11 15:00:00,0.336,0.819,2.793,-0.486,-1.965
2019-05-11 16:00:00,0.695,2.022,0.455,-0.067,-0.333
2019-05-11 17:00:00,-0.393,-0.354,0.43,0.589,-0.376
2019-05-11 18:00:00,3.271,-1.569,-0.346,0.217,0.641
2019-05-11 19:00:00,-0.234,1.429,-0.11,-1.207,-2.475
2019-05-11 20:00:00,0.329,-1.33,0.248,0.105,-1.774
2019-05-11 21:00:00,-0.685,-0.254,-0.297,-0.648,0.628
2019-05-11 22:00:00,-0.358,1.573,-0.631,1.813,0.54
2019-05-11 23:00:00,1.319,-1.421,0.361,-0.267,0.162
2019-05-12 00:00:00,-0.424,-0.61,-1.649,0.106,0.538
2019-05-12 01:00:00,-1.173,0.19,-1.718,-0.843,2.432
2019-05-12 02:00:00,1.132,0.859,0.134,1.492,-0.335
2019-05-12 03:00:00,0.143,-0.021,0.986,0.289,0.496
2019-05-12 04:00:00,-0.128,-0.099,-0.387,0.231,-0.26
2019-05-12 05:00:00,-0.132,-0.316,1.361,0.785,-1.771
2019-05-12 06:00:00,-1.117,0.875,0.215,-1.243,-0.184
2019-05-12 07:00:00,2.118,0.952,-0.787,1.097,1.659
2019-05-12 08:00:00,1.413,-1.249,-0.923,0.988,-1.809
2019-05-12 09:00:00,0.042,-0.783,-0.234,-1.12,-0.787
2019-05-12 10:00:00,-0.754,-0.946,1.323,-0.041,1.957
2019-05-12 11:00:00,0.829,0.165,1.162,0.553,-0.117
2019-05-12 12:00:00,-0.307,0.307,-1.211,-0.54,2.212
2019-05-12 13:00:00,-0.345,0.401,1.728,-0.125,-1.207
